"artist_name";"artist_id";"album_id";"album_release_date";"album_release_year";"danceability";"energy";"key";"loudness";"mode";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"track_id";"time_signature";"duration_ms";"explicit";"track_name";"track_number";"track_uri";"album_name";"key_name";"mode_name";"key_mode"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,455;0,623;8;-3,878;1;0,0288;0,0739;0,000424;0,146;0,208;163,893;"10eBRyImhfqVvkiVEGf0N0";4;352186;FALSE;"Enchanted";9;"spotify:track:10eBRyImhfqVvkiVEGf0N0";"Speak Now";"G#";"major";"G# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,516;0,917;11;-3,186;0;0,0827;0,0139;6,37e-06;0,36;0,635;145,821;"2ythurkTtSiyfK7GprJoFW";4;217160;FALSE;"Better Than Revenge";10;"spotify:track:2ythurkTtSiyfK7GprJoFW";"Speak Now";"B";"minor";"B minor"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,552;0,608;1;-5,29;0;0,0259;0,186;0;0,125;0,17;134,05;"5GPwN5iZ9ZMSXAkppj4Uvv";4;302253;FALSE;"Innocent";11;"spotify:track:5GPwN5iZ9ZMSXAkppj4Uvv";"Speak Now";"C#";"minor";"C# minor"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,436;0,95;5;-2,627;1;0,057;0,0826;1,08e-06;0,149;0,352;162,088;"28M2gifMU282QBM3fKajIS";4;242080;FALSE;"Haunted";12;"spotify:track:28M2gifMU282QBM3fKajIS";"Speak Now";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,371;0,341;10;-9,475;1;0,0319;0,57;3,09e-05;0,101;0,196;89,038;"4h0EXpatqJImv4VRgvX6po";1;367133;FALSE;"Last Kiss";13;"spotify:track:4h0EXpatqJImv4VRgvX6po";"Speak Now";"A#";"major";"A# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5MfAxS5zz8MlfROjGQVXhy";"2010-10-25";2010;0,418;0,68;7;-4,3;1;0,0346;0,036;7,59e-05;0,108;0,142;204,125;"6XDBA3QWX51lDJ0oZbaJJN";4;317946;FALSE;"Long Live";14;"spotify:track:6XDBA3QWX51lDJ0oZbaJJN";"Speak Now";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,608;0,785;5;-2,976;1;0,0311;0,0387;0;0,158;0,376;114,985;"46NGAvL695VnbcSeTmQWmM";4;260946;FALSE;"Sparks Fly";2;"spotify:track:46NGAvL695VnbcSeTmQWmM";"Speak Now";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,517;0,606;2;-5,797;1;0,0289;0,0202;0;0,324;0,296;141,929;"5l6GqSxplqnZbLg0LTPQeG";4;293040;FALSE;"Back To December";3;"spotify:track:5l6GqSxplqnZbLg0LTPQeG";"Speak Now";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,708;0,601;7;-3,75;1;0,0306;0,101;0;0,0979;0,742;118,962;"7dXKdjpOaH2iwfFKmUj7aq";4;240773;FALSE;"Speak Now";4;"spotify:track:7dXKdjpOaH2iwfFKmUj7aq";"Speak Now";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,583;0,468;4;-5,378;1;0,0278;0,183;1,65e-06;0,111;0,126;119,375;"3K2es3gElMRJ3qvmPW442g";3;403933;FALSE;"Dear John";5;"spotify:track:3K2es3gElMRJ3qvmPW442g";"Speak Now";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,57;0,747;4;-3,978;1;0,0426;0,445;0;0,219;0,808;164,004;"0KztjtD3ytzgYjUKIVfBnW";4;237746;FALSE;"Mean";6;"spotify:track:0KztjtD3ytzgYjUKIVfBnW";"Speak Now";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,575;0,855;9;-4,827;1;0,0467;0,000315;0,00161;0,0419;0,84;139,92;"3lXekiVK1ZPZbKconsys73";4;265680;FALSE;"The Story Of Us";7;"spotify:track:3lXekiVK1ZPZbKconsys73";"Speak Now";"A";"major";"A major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,715;0,308;2;-8,829;1;0,0305;0,829;0;0,16;0,547;124,899;"3JilapcaOXzjR9gtvCY8FO";4;290480;FALSE;"Never Grow Up";8;"spotify:track:3JilapcaOXzjR9gtvCY8FO";"Speak Now";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,535;0,618;8;-3,913;1;0,0273;0,0716;0,000388;0,169;0,228;81,975;"04S1pkp1VaIqjg8zZqknR5";4;352200;FALSE;"Enchanted";9;"spotify:track:04S1pkp1VaIqjg8zZqknR5";"Speak Now";"G#";"major";"G# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,519;0,917;11;-3,185;0;0,0887;0,0167;2,06e-05;0,359;0,652;145,882;"0PWgAyoxsjwGRuFSO0fyya";4;217173;FALSE;"Better Than Revenge";10;"spotify:track:0PWgAyoxsjwGRuFSO0fyya";"Speak Now";"B";"minor";"B minor"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,553;0,604;1;-5,295;0;0,0258;0,202;0;0,125;0,186;133,989;"0mTgFzkDgSAF3nJY25XCXG";4;302266;FALSE;"Innocent";11;"spotify:track:0mTgFzkDgSAF3nJY25XCXG";"Speak Now";"C#";"minor";"C# minor"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,434;0,944;5;-2,641;1;0,0581;0,0769;0;0,151;0,361;162,02;"2YjKcFQ1vYFhQPgsmCOjss";4;242093;FALSE;"Haunted";12;"spotify:track:2YjKcFQ1vYFhQPgsmCOjss";"Speak Now";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,359;0,329;10;-9,531;1;0,0293;0,581;3,75e-05;0,0979;0,208;84,358;"4EUQXLipplO2v9mVaqQtjc";3;367146;FALSE;"Last Kiss";13;"spotify:track:4EUQXLipplO2v9mVaqQtjc";"Speak Now";"A#";"major";"A# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"6Ar2o9KCqcyYF9J0aQP3au";"2010-01-01";2010;0,412;0,682;7;-4,319;1;0,0339;0,0426;7,47e-05;0,106;0,146;203,959;"4ewAfHYpDTzpW1GKO44CVP";4;317960;FALSE;"Long Live";14;"spotify:track:4ewAfHYpDTzpW1GKO44CVP";"Speak Now";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,618;0,687;2;-5,737;1;0,0271;0,111;0;0,0693;0,82;79,991;"08gavXombT6KR0af88i9tA";4;237066;FALSE;"Jump Then Fall";1;"spotify:track:08gavXombT6KR0af88i9tA";"Fearless";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,419;0,454;5;-6,809;1;0,0335;0,0583;3,78e-06;0,0974;0,288;200,017;"2IZ00ed83ygPIiacYScWUE";4;311040;FALSE;"Untouchable";2;"spotify:track:2IZ00ed83ygPIiacYScWUE";"Fearless";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,527;0,475;2;-6,205;1;0,0258;0,0868;4,34e-06;0,248;0,224;143,962;"4pl5zcqCv4vc3cB7M4MZ6f";4;238106;FALSE;"Come In With The Rain";4;"spotify:track:4pl5zcqCv4vc3cB7M4MZ6f";"Fearless";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,61;0,531;2;-6,123;1;0,0239;0,367;0;0,351;0,228;85,979;"14Bljc3pOOG0xQX3wqhLN9";4;261453;FALSE;"SuperStar";5;"spotify:track:14Bljc3pOOG0xQX3wqhLN9";"Fearless";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,476;0,816;4;-4,279;1;0,0347;0,169;0;0,238;0,469;163,847;"0xvsgzM8AtBtRHZm5rav8A";4;237600;FALSE;"The Other Side Of The Door";6;"spotify:track:0xvsgzM8AtBtRHZm5rav8A";"Fearless";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,598;0,714;5;-4,397;1;0,0273;0,0364;1,04e-06;0,31;0,467;99,979;"3F6czr26ZwGU5O5CHY04Ma";4;242000;FALSE;"Fearless";7;"spotify:track:3F6czr26ZwGU5O5CHY04Ma";"Fearless";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,559;0,636;7;-4,4;1;0,0263;0,0728;0;0,144;0,214;95,485;"3M0w3fhdXByHLCNAoi5c9G";4;294346;FALSE;"Fifteen";8;"spotify:track:3M0w3fhdXByHLCNAoi5c9G";"Fearless";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,618;0,736;2;-3,937;1;0,0308;0,157;0;0,073;0,307;118,982;"0kN3oXYWWAk1uC0y2WoyOE";4;235280;FALSE;"Love Story";9;"spotify:track:0kN3oXYWWAk1uC0y2WoyOE";"Fearless";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,843;0,553;6;-7,348;1;0,0317;0,168;2,66e-06;0,107;0,825;115,997;"6wcFdMmiDscAhZJrcVFumx";4;254320;FALSE;"Hey Stephen";10;"spotify:track:6wcFdMmiDscAhZJrcVFumx";"Fearless";"F#";"major";"F# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,585;0,346;0;-8,014;1;0,0256;0,302;0;0,102;0,195;92,564;"4jPtq9shRdUv8Zjr0a5xkD";4;234440;FALSE;"White Horse";11;"spotify:track:4jPtq9shRdUv8Zjr0a5xkD";"Fearless";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,687;0,771;6;-4,424;1;0,0384;0,164;2,46e-05;0,112;0,445;129,964;"3as6Wz3mwbTnusWhZjTUNr";4;231146;FALSE;"You Belong With Me";12;"spotify:track:3as6Wz3mwbTnusWhZjTUNr";"Fearless";"F#";"major";"F# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,498;0,486;1;-7,384;1;0,0273;0,373;0;0,113;0,17;147,952;"6S9G7J3EB1ZY0rrZPwsBg5";4;263986;FALSE;"Breathe";13;"spotify:track:6S9G7J3EB1ZY0rrZPwsBg5";"Fearless";"C#";"major";"C# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,601;0,852;7;-3,096;1;0,0386;0,0606;3,41e-06;0,37;0,513;100,015;"4XrP7vKBjKLEYlRZdb0Ygr";4;200560;FALSE;"Tell Me Why";14;"spotify:track:4XrP7vKBjKLEYlRZdb0Ygr";"Fearless";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,459;0,459;6;-4,126;1;0,0275;0,13;2,3e-06;0,113;0,281;134,018;"6HWYtS215rxaaMjvpyG18W";4;261800;FALSE;"You're Not Sorry";15;"spotify:track:6HWYtS215rxaaMjvpyG18W";"Fearless";"F#";"major";"F# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,436;0,712;5;-3,689;1;0,0329;0,0322;0;0,111;0,379;160,886;"77VotUUL79U10TAnYdqwvr";4;244240;FALSE;"The Way I Loved You";16;"spotify:track:77VotUUL79U10TAnYdqwvr";"Fearless";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,605;0,829;10;-4,993;1;0,0549;0,0907;0;0,106;0,514;128,012;"1zxrcAk6eiytfavqriMcKT";4;225333;FALSE;"Forever & Always";17;"spotify:track:1zxrcAk6eiytfavqriMcKT";"Fearless";"A#";"major";"A# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,664;0,447;1;-8,535;1;0,0292;0,611;1e-06;0,139;0,364;126,079;"5YbZZ2gYfvW1UvHHF4pVaD";4;245346;FALSE;"The Best Day";18;"spotify:track:5YbZZ2gYfvW1UvHHF4pVaD";"Fearless";"C#";"major";"C# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"43OpbkiiIxJO8ktIB777Nn";"2008-11-11";2008;0,548;0,756;5;-4,175;1;0,036;0,00471;0;0,117;0,224;96,038;"0RdcBnAXyH2YZZvcBVu2k6";4;281053;FALSE;"Change";19;"spotify:track:0RdcBnAXyH2YZZvcBVu2k6";"Fearless";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,58;0,491;0;-6,462;1;0,0251;0,575;0;0,121;0,425;76,009;"0Om9WAB5RS09L80DyOfTNa";4;232106;FALSE;"Tim McGraw";1;"spotify:track:0Om9WAB5RS09L80DyOfTNa";"Taylor Swift";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,658;0,877;7;-2,098;1;0,0323;0,173;0;0,0962;0,821;105,586;"32mVHdy0bi1XKgr0ajsBlG";4;173066;FALSE;"Picture To Burn";2;"spotify:track:32mVHdy0bi1XKgr0ajsBlG";"Taylor Swift";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,621;0,417;10;-6,941;1;0,0231;0,288;0;0,119;0,289;99,953;"7zMcNqs55Mxer82bvZFkpg";4;203040;FALSE;"Teardrops On My Guitar - Radio Single Remix";3;"spotify:track:7zMcNqs55Mxer82bvZFkpg";"Taylor Swift";"A#";"major";"A# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,576;0,777;9;-2,881;1;0,0324;0,051;0;0,32;0,428;115,028;"73OX8GdpOeGzKC6OvGSbsv";4;199200;FALSE;"A Place in this World";4;"spotify:track:73OX8GdpOeGzKC6OvGSbsv";"Taylor Swift";"A";"major";"A major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,418;0,482;5;-5,769;1;0,0266;0,217;0;0,123;0,261;175,558;"7an1exwMnfYRcdVQm0yDev";4;239013;FALSE;"Cold As You";5;"spotify:track:7an1exwMnfYRcdVQm0yDev";"Taylor Swift";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,589;0,805;5;-4,055;1;0,0293;0,00491;0;0,24;0,591;112,982;"2QA3IixpRcKyOdG7XDzRgv";4;207106;FALSE;"The Outside";6;"spotify:track:2QA3IixpRcKyOdG7XDzRgv";"Taylor Swift";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,479;0,578;2;-4,963;1;0,0294;0,525;0;0,0841;0,192;146,165;"6K0CJLVXqbGMeJSmJ4ENKK";4;248106;FALSE;"Tied Together with a Smile";7;"spotify:track:6K0CJLVXqbGMeJSmJ4ENKK";"Taylor Swift";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,594;0,629;8;-4,919;1;0,0246;0,0868;0;0,137;0,504;131,597;"2ZoOmCSgj0ypVAmGd1ve4y";4;236053;FALSE;"Stay Beautiful";8;"spotify:track:2ZoOmCSgj0ypVAmGd1ve4y";"Taylor Swift";"G#";"major";"G# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,476;0,777;4;-3,771;0;0,0289;0,0103;0;0,196;0,472;167,964;"16MVSD0mGI4RMQT83Qzm69";4;242200;FALSE;"Should've Said No";9;"spotify:track:16MVSD0mGI4RMQT83Qzm69";"Taylor Swift";"E";"minor";"E minor"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,403;0,627;2;-5,28;1;0,0292;0,0177;0;0,182;0,374;74,9;"2QrQCMel6v2JiLxqrg4p2O";4;213080;FALSE;"Mary's Song (Oh My My My)";10;"spotify:track:2QrQCMel6v2JiLxqrg4p2O";"Taylor Swift";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,668;0,672;2;-4,931;1;0,0303;0,111;0;0,329;0,539;89,011;"15DeqWWQB4dcEWzJg15VrN";4;201106;FALSE;"Our Song";11;"spotify:track:15DeqWWQB4dcEWzJg15VrN";"Taylor Swift";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,563;0,934;8;-3,629;1;0,0646;0,00452;0,000807;0,103;0,518;143,964;"0JIdBrXGSJXS72zjF9ss9u";4;213053;FALSE;"I'm Only Me When I'm With You";12;"spotify:track:0JIdBrXGSJXS72zjF9ss9u";"Taylor Swift";"G#";"major";"G# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,612;0,394;7;-5,723;1;0,0243;0,637;0;0,147;0,233;96,001;"5OOd01o2YS1QFwdpVLds3r";4;203226;FALSE;"Invisible";13;"spotify:track:5OOd01o2YS1QFwdpVLds3r";"Taylor Swift";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,483;0,751;4;-5,726;1;0,0365;0,00349;0;0,128;0,268;156,092;"1spLfUJxtyVyiKKTegQ2r4";4;220146;FALSE;"A Perfectly Good Heart";14;"spotify:track:1spLfUJxtyVyiKKTegQ2r4";"Taylor Swift";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"7mzrIsaAjnXihW3InKjlC3";"2006-10-24";2006;0,459;0,753;10;-3,827;1;0,0537;0,0402;0;0,0863;0,483;199,997;"4pJi1rVt9GNegU9kywjg4z";4;179066;FALSE;"Teardrops on My Guitar - Pop Version";15;"spotify:track:4pJi1rVt9GNegU9kywjg4z";"Taylor Swift";"A#";"major";"A# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,58;0,491;0;-6,462;1;0,0251;0,575;0;0,121;0,425;76,009;"2Fn01AIMyHbha2ceNQeOqw";4;232106;FALSE;"Tim McGraw";1;"spotify:track:2Fn01AIMyHbha2ceNQeOqw";"Taylor Swift";"C";"major";"C major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,658;0,877;7;-2,098;1;0,0323;0,173;0;0,0962;0,821;105,586;"4BYejINgfZF0qKDMEH2cim";4;173066;FALSE;"Picture To Burn";2;"spotify:track:4BYejINgfZF0qKDMEH2cim";"Taylor Swift";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,621;0,417;10;-6,941;1;0,0231;0,288;0;0,119;0,289;99,953;"2TF4UtYreqNbQ6Z9AccldU";4;203040;FALSE;"Teardrops On My Guitar - Radio Single Remix";3;"spotify:track:2TF4UtYreqNbQ6Z9AccldU";"Taylor Swift";"A#";"major";"A# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,576;0,777;9;-2,881;1;0,0324;0,051;0;0,32;0,428;115,028;"1oR4MUBpyNrAViC8wPNpfm";4;199200;FALSE;"A Place in this World";4;"spotify:track:1oR4MUBpyNrAViC8wPNpfm";"Taylor Swift";"A";"major";"A major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,418;0,482;5;-5,769;1;0,0266;0,217;0;0,123;0,261;175,558;"569sXXQ7t0jSdqHooi2yqs";4;239013;FALSE;"Cold As You";5;"spotify:track:569sXXQ7t0jSdqHooi2yqs";"Taylor Swift";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,589;0,805;5;-4,055;1;0,0293;0,00491;0;0,24;0,591;112,982;"5Tj2MqcFMf60CaGsKbM1aq";4;207106;FALSE;"The Outside";6;"spotify:track:5Tj2MqcFMf60CaGsKbM1aq";"Taylor Swift";"F";"major";"F major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,479;0,578;2;-4,963;1;0,0294;0,525;0;0,0841;0,192;146,165;"2zzxwmoOBnXDT0KnJsoIWk";4;248106;FALSE;"Tied Together with a Smile";7;"spotify:track:2zzxwmoOBnXDT0KnJsoIWk";"Taylor Swift";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,594;0,629;8;-4,919;1;0,0246;0,0868;0;0,137;0,504;131,597;"41sjzdjScVwnxnxADElts6";4;236053;FALSE;"Stay Beautiful";8;"spotify:track:41sjzdjScVwnxnxADElts6";"Taylor Swift";"G#";"major";"G# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,476;0,777;4;-3,771;0;0,0289;0,0103;0;0,196;0,472;167,964;"6CdaXOq1MWe2JHDalTG01d";4;242200;FALSE;"Should've Said No";9;"spotify:track:6CdaXOq1MWe2JHDalTG01d";"Taylor Swift";"E";"minor";"E minor"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,403;0,627;2;-5,28;1;0,0292;0,0177;0;0,182;0,374;74,9;"2O8sogKJCfVZ4rotBv1vVF";4;213080;FALSE;"Mary's Song (Oh My My My)";10;"spotify:track:2O8sogKJCfVZ4rotBv1vVF";"Taylor Swift";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,668;0,672;2;-4,931;1;0,0303;0,111;0;0,329;0,539;89,011;"1j6gmK6u4WNI33lMZ8dC1s";4;201106;FALSE;"Our Song";11;"spotify:track:1j6gmK6u4WNI33lMZ8dC1s";"Taylor Swift";"D";"major";"D major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,563;0,934;8;-3,629;1;0,0646;0,00452;0,000807;0,103;0,518;143,964;"7CzxXgQXurKZCyHz9ufbo1";4;213053;FALSE;"I'm Only Me When I'm With You";12;"spotify:track:7CzxXgQXurKZCyHz9ufbo1";"Taylor Swift";"G#";"major";"G# major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,612;0,394;7;-5,723;1;0,0243;0,637;0;0,147;0,233;96,001;"1k3PzDNjg38cWqOvL4M9vq";4;203226;FALSE;"Invisible";13;"spotify:track:1k3PzDNjg38cWqOvL4M9vq";"Taylor Swift";"G";"major";"G major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,483;0,751;4;-5,726;1;0,0365;0,00349;0;0,128;0,268;156,092;"0YgHuReCSPwTXYny7isLja";4;220146;FALSE;"A Perfectly Good Heart";14;"spotify:track:0YgHuReCSPwTXYny7isLja";"Taylor Swift";"E";"major";"E major"
"Taylor Swift";"06HL4z0CvFAxyc27GXpf02";"5eyZZoQEFQWRHkV2xgAeBw";"2006-10-24";2006;0,459;0,753;10;-3,827;1;0,0537;0,0402;0;0,0863;0,483;199,997;"1hxLyjC9D9Jpw6EAPKqWv4";4;179066;FALSE;"Teardrops on My Guitar - Pop Version";15;"spotify:track:1hxLyjC9D9Jpw6EAPKqWv4";"Taylor Swift";"A#";"major";"A# major"
